date,region,ice_coverage,total_water_pixel_count,valid_water_pixel_count,total_pixel_area_km2,total_water_area_km2,valid_water_area_km2,absolute_ice_area_km2,relative_ice_area_km2,absolute_coverage_percent_of_water,relative_coverage_percent_of_water
2003-07-01,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,98750.0,81190.0,96.34146341463415,79.20975609756098
2003-07-01,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,198125.0,117720.0,92.96187683284457,55.23519061583577
2003-07-01,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,41875.0,9935.0,22.112211221122113,5.246204620462047
2003-07-01,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,834375.0,427142.5,58.42450765864332,29.909321663019696
2003-07-06,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,439375.0,158552.5,47.66101694915254,17.19891525423729
2003-07-06,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,97500.0,89695.0,95.1219512195122,87.50731707317073
2003-07-06,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,176250.0,107135.0,82.69794721407625,50.26862170087977
2003-07-06,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,4375.0,790.0,2.31023102310231,0.4171617161716172
2003-07-06,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,717500.0,356172.5,50.24070021881838,24.939868708971556
2003-07-25,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,41250.0,11059.999999999998,4.474576271186441,1.1997288135593218
2003-07-25,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,98125.0,75812.5,95.73170731707317,73.96341463414635
2003-07-25,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,129375.0,50400.00000000001,60.70381231671554,23.648093841642233
2003-07-25,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,3750.0,722.5,1.9801980198019802,0.3815181518151815
2003-07-25,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,273125.0,138095.0,19.12472647702407,9.669671772428885
2003-07-08,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,390625.0,129089.99999999999,42.3728813559322,14.002983050847456
2003-07-08,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,97500.0,89695.0,95.1219512195122,87.50731707317073
2003-07-08,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,166875.0,101350.0,78.2991202346041,47.55425219941349
2003-07-08,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,1875.0,367.50000000000006,0.9900990099009901,0.1940594059405941
2003-07-08,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,656875.0,320502.50000000006,45.99562363238512,22.442188183807442
2003-07-03,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,473750.0,211350.00000000003,51.389830508474574,22.926101694915257
2003-07-03,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,81900.00000000001,100.0,79.90243902439026
2003-07-03,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,189375.0,115107.5,88.85630498533725,54.00938416422287
2003-07-03,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,15625.0,3487.5,8.25082508250825,1.8415841584158414
2003-07-03,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,782500.0,412325.0,54.79212253829322,28.871772428884025
2003-04-28,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,815662.5,99.79661016949153,88.47864406779661
2003-04-28,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,98532.49999999999,100.0,96.12926829268291
2003-04-28,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,198954.99999999997,100.0,93.35131964809383
2003-04-28,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,184375.0,131210.00000000003,97.35973597359737,69.2858085808581
2003-04-28,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1421250.0,1245277.5,99.51859956236324,87.19667396061269
2003-04-06,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,882220.0,99.79661016949153,95.6984406779661
2003-04-06,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100787.5,100.0,98.32926829268293
2003-04-06,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,200612.5,100.0,94.12903225806451
2003-04-06,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,159227.5,100.0,84.08052805280528
2003-04-06,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1344027.4999999998,99.86870897155362,94.11133479212252
2003-04-11,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,871680.0000000001,99.79661016949153,94.5551186440678
2003-04-11,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,99870.0,100.0,97.43414634146342
2003-04-11,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,205595.0,100.0,96.46686217008798
2003-04-11,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,166387.50000000003,100.0,87.86138613861387
2003-04-11,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1344690.0000000002,99.86870897155362,94.15772428884028
2003-04-22,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,879472.5,99.79661016949153,95.40040677966101
2003-04-22,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100645.0,100.0,98.19024390243902
2003-04-22,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,200245.00000000003,100.0,93.95659824046922
2003-04-22,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,152577.5,100.0,80.56897689768977
2003-04-22,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1334057.5000000002,99.86870897155362,93.41321663019696
2003-04-05,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,882250.0000000001,99.79661016949153,95.70169491525425
2003-04-05,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100317.49999999999,100.0,97.87073170731706
2003-04-05,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,204210.0,100.0,95.81700879765395
2003-04-05,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,163245.0,100.0,86.2019801980198
2003-04-05,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1351202.5,99.86870897155362,94.61374179431073
2003-04-16,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,873207.5,99.79661016949153,94.72081355932204
2003-04-16,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100659.99999999999,100.0,98.20487804878047
2003-04-16,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,200847.5,100.0,94.23929618768328
2003-04-16,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,161042.5,100.0,85.03894389438943
2003-04-16,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1336887.5,99.86870897155362,93.61137855579868
2003-04-25,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,866522.5,99.79661016949153,93.99566101694916
2003-04-25,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,99262.5,100.0,96.84146341463415
2003-04-25,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,205105.0,100.0,96.23695014662756
2003-04-25,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,186875.0,137302.50000000003,98.67986798679867,72.50297029702972
2003-04-25,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1423750.0,1309300.0,99.69365426695842,91.67964989059081
2003-04-26,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,826917.5000000001,99.79661016949153,89.69952542372882
2003-04-26,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,98887.5,100.0,96.47560975609755
2003-04-26,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,205112.50000000003,100.0,96.24046920821115
2003-04-26,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,188750.0,134812.5,99.66996699669967,71.18811881188118
2003-04-26,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1425625.0,1266705.0,99.82494529540482,88.69706783369803
2003-04-29,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,809592.5,99.79661016949153,87.82020338983051
2003-04-29,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,98532.50000000001,100.0,96.12926829268295
2003-04-29,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,197370.00000000003,100.0,92.6076246334311
2003-04-29,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,183750.0,134075.0,97.02970297029702,70.7986798679868
2003-04-29,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1420625.0,1240537.5,99.47483588621444,86.86477024070022
2003-04-02,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,866502.5,99.79661016949153,93.99349152542374
2003-04-02,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100957.49999999999,100.0,98.4951219512195
2003-04-02,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,207717.49999999997,100.0,97.46275659824045
2003-04-02,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,168815.00000000003,100.0,89.14323432343237
2003-04-02,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1345112.5,99.86870897155362,94.18730853391685
2003-04-10,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,887342.5,99.79661016949153,96.25410169491525
2003-04-10,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100252.5,100.0,97.80731707317074
2003-04-10,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,206147.5,100.0,96.72609970674488
2003-04-10,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,163307.49999999997,100.0,86.23498349834982
2003-04-10,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1358195.0,99.86870897155362,95.10336980306346
2003-04-12,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,876240.0000000001,99.79661016949153,95.04976271186442
2003-04-12,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100159.99999999999,100.0,97.7170731707317
2003-04-12,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,203860.0,100.0,95.65278592375367
2003-04-12,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,166315.0,100.0,87.82310231023102
2003-04-12,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1347702.5,99.86870897155362,94.36866520787747
2003-04-20,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,885270.0,99.79661016949153,96.02928813559322
2003-04-20,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100272.5,100.0,97.82682926829268
2003-04-20,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,198932.50000000003,100.0,93.34076246334313
2003-04-20,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,145810.0,100.0,76.9953795379538
2003-04-20,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1331367.5,99.86870897155362,93.22485776805252
2003-04-17,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,867932.5,99.79661016949153,94.14861016949152
2003-04-17,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,101020.0,100.0,98.55609756097562
2003-04-17,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,196847.5,100.0,92.3624633431085
2003-04-17,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,147864.99999999997,100.0,78.08052805280526
2003-04-17,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1314810.0,99.86870897155362,92.0654704595186
2003-04-24,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,873427.5,99.79661016949153,94.7446779661017
2003-04-24,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,99402.49999999999,100.0,96.9780487804878
2003-04-24,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,204655.0,100.0,96.02580645161291
2003-04-24,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,150705.0,100.0,79.58019801980198
2003-04-24,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1329262.4999999998,99.86870897155362,93.07746170678335
2003-04-27,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,825955.0,99.79661016949153,89.5951186440678
2003-04-27,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,98460.0,100.0,96.05853658536586
2003-04-27,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,200617.5,100.0,94.13137829912024
2003-04-27,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,183125.0,125232.49999999999,96.69966996699671,66.12937293729372
2003-04-27,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1420000.0,1251185.0,99.43107221006564,87.61032822757112
2003-04-23,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,879950.0,99.79661016949153,95.4522033898305
2003-04-23,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100567.49999999999,100.0,98.11463414634144
2003-04-23,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,202712.49999999997,100.0,95.11436950146627
2003-04-23,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,151017.5,100.0,79.74521452145214
2003-04-23,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1335307.5000000002,99.86870897155362,93.50074398249455
2003-04-03,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,867775.0,99.79661016949153,94.13152542372882
2003-04-03,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100657.50000000001,100.0,98.20243902439026
2003-04-03,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,206792.5,100.0,97.02873900293255
2003-04-03,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,166797.49999999997,100.0,88.07788778877887
2003-04-03,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1343192.5,99.86870897155362,94.05286652078775
2003-04-08,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,877757.4999999999,99.79661016949153,95.21437288135593
2003-04-08,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100542.5,100.0,98.09024390243903
2003-04-08,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,199382.5,100.0,93.55190615835777
2003-04-08,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,156312.5,100.0,82.54125412541255
2003-04-08,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1335130.0,99.86870897155362,93.48831509846826
2003-04-09,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,887610.0000000001,99.79661016949153,96.28311864406781
2003-04-09,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100380.0,100.0,97.93170731707318
2003-04-09,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,203909.99999999997,100.0,95.67624633431083
2003-04-09,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,157650.0,100.0,83.24752475247524
2003-04-09,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1350642.4999999998,99.86870897155362,94.5745295404814
2003-04-19,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,879902.5,99.79661016949153,95.44705084745763
2003-04-19,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100245.0,100.0,97.8
2003-04-19,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,198087.5,100.0,92.94428152492668
2003-04-19,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,142625.0,100.0,75.3135313531353
2003-04-19,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1321940.0,99.86870897155362,92.56472647702407
2003-04-18,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,876914.9999999999,99.79661016949153,95.12298305084744
2003-04-18,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100707.5,100.0,98.25121951219512
2003-04-18,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,196622.5,100.0,92.25689149560117
2003-04-18,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,139500.0,100.0,73.66336633663366
2003-04-18,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1314822.5,99.86870897155362,92.06634573304157
2003-04-30,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,814867.5,99.79661016949153,88.39240677966102
2003-04-30,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,98754.99999999999,100.0,96.34634146341462
2003-04-30,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,198194.99999999997,100.0,92.99472140762461
2003-04-30,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,187500.0,137150.0,99.00990099009901,72.42244224422443
2003-04-30,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1424375.0,1249990.0,99.73741794310722,87.52665207877462
2003-04-21,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,880385.0,99.79661016949153,95.49938983050848
2003-04-21,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100390.0,100.0,97.94146341463414
2003-04-21,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,199837.5,100.0,93.76539589442815
2003-04-21,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,147280.0,100.0,77.77161716171616
2003-04-21,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1329040.0,99.86870897155362,93.0618818380744
2003-04-15,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,875505.0,99.79661016949153,94.97003389830509
2003-04-15,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100744.99999999999,100.0,98.28780487804877
2003-04-15,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,203302.5,100.0,95.39120234604106
2003-04-15,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,166892.5,100.0,88.12805280528053
2003-04-15,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1347547.5,99.86870897155362,94.35781181619257
2003-04-01,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,875547.5000000001,99.79661016949153,94.97464406779662
2003-04-01,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100977.5,100.0,98.51463414634146
2003-04-01,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,207957.49999999997,100.0,97.57536656891494
2003-04-01,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,172457.5,100.0,91.06666666666666
2003-04-01,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1358140.0,99.86870897155362,95.09951859956236
2003-04-04,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,876280.0,99.79661016949153,95.05410169491525
2003-04-04,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100704.99999999999,100.0,98.24878048780486
2003-04-04,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,205842.49999999997,100.0,96.58299120234602
2003-04-04,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,163742.50000000003,100.0,86.46468646864687
2003-04-04,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1347757.5000000002,99.86870897155362,94.37251641137857
2003-04-13,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,881647.5,99.79661016949153,95.63633898305085
2003-04-13,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100647.5,100.0,98.19268292682926
2003-04-13,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,205057.5,100.0,96.21466275659824
2003-04-13,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,166525.0,100.0,87.93399339933994
2003-04-13,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1354934.9999999998,99.86870897155362,94.87509846827132
2003-04-07,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,877837.5,99.79661016949153,95.22305084745763
2003-04-07,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100502.5,100.0,98.05121951219512
2003-04-07,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,197970.0,100.0,92.8891495601173
2003-04-07,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,158932.49999999997,100.0,83.92475247524752
2003-04-07,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1336422.5,99.86870897155362,93.57881838074398
2003-04-14,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,879587.5000000001,99.79661016949153,95.41288135593221
2003-04-14,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100945.0,100.0,98.4829268292683
2003-04-14,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,205975.0,100.0,96.64516129032258
2003-04-14,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,164312.50000000003,100.0,86.76567656765678
2003-04-14,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1351857.4999999998,99.86870897155362,94.65960612691464
2003-02-21,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,894052.5,99.79661016949153,96.98196610169492
2003-02-21,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,101752.5,100.0,99.27073170731707
2003-02-21,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,206552.5,100.0,96.91612903225807
2003-02-21,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,168960.0,100.0,89.21980198019803
2003-02-21,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1372422.5000000002,99.86870897155362,96.09960612691467
2003-02-26,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,914672.5000000001,99.79661016949153,99.2187118644068
2003-02-26,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,101710.0,100.0,99.22926829268293
2003-02-26,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,210937.5,100.0,98.97360703812316
2003-02-26,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,180739.99999999997,100.0,95.44026402640262
2003-02-26,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1409307.5,99.86870897155362,98.68236323851204
2003-02-04,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,897482.5,99.79661016949153,97.35403389830508
2003-02-04,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,99817.49999999999,100.0,97.38292682926829
2003-02-04,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,202624.99999999997,100.0,95.07331378299119
2003-02-04,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,170372.5,100.0,89.96567656765676
2003-02-04,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1371350.0,99.86870897155362,96.02450765864332
2003-02-08,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,865242.5,99.79661016949153,93.85681355932203
2003-02-08,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,97872.5,100.0,95.48536585365854
2003-02-08,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,201337.5,100.0,94.4692082111437
2003-02-08,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,172627.49999999997,100.0,91.15643564356434
2003-02-08,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1338177.5,99.86870897155362,93.7017067833698
2003-02-09,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,878907.5,99.79661016949153,95.3391186440678
2003-02-09,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,98407.5,100.0,96.00731707317073
2003-02-09,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,201149.99999999997,100.0,94.38123167155423
2003-02-09,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,176652.5,100.0,93.28184818481849
2003-02-09,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1356240.0,99.86870897155362,94.96647702407002
2003-02-28,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,911482.5,99.79661016949153,98.87267796610169
